timestamp,Servo1Angle,Diff1,Dir1,Servo2Angle,Diff2,Dir2,Servo3Angle,Diff3,Dir3,Servo4Angle,Diff4,Dir4,Servo5Angle,Diff5,Dir5
4/23/2025 17:08,28,-62,left,172,82,up,35,-55,down,97,7,up,90,0,center
4/23/2025 17:09,149,59,right,145,55,up,79,-11,down,99,9,up,90,0,center
4/23/2025 17:09,157,67,right,47,-43,down,47,-43,down,78,-12,down,90,0,center
4/23/2025 17:09,147,57,right,121,31,up,63,-27,down,132,42,up,90,0,center
4/23/2025 17:09,55,-35,left,85,-5,down,19,-71,down,79,-11,down,90,0,center
4/23/2025 17:09,48,-42,left,93,3,up,94,4,up,101,11,up,90,0,center
4/23/2025 17:09,120,30,right,114,24,up,13,-77,down,13,-77,down,90,0,center
4/23/2025 17:09,115,25,right,45,-45,down,178,88,up,19,-71,down,90,0,center
4/23/2025 17:09,41,-49,left,146,56,up,130,40,up,9,-81,down,90,0,center
4/23/2025 17:09,148,58,right,89,-1,down,99,9,up,3,-87,down,90,0,center
4/23/2025 17:09,11,-79,left,86,-4,down,57,-33,down,45,-45,down,90,0,center
4/23/2025 17:09,31,-59,left,175,85,up,162,72,up,161,71,up,90,0,center
4/23/2025 17:09,78,-12,left,53,-37,down,118,28,up,87,-3,down,90,0,center
4/23/2025 17:09,124,34,right,5,-85,down,146,56,up,29,-61,down,90,0,center
4/23/2025 17:09,155,65,right,165,75,up,91,1,up,1,-89,down,90,0,center
4/23/2025 17:09,55,-35,left,11,-79,down,73,-17,down,3,-87,down,90,0,center
4/23/2025 17:09,52,-38,left,153,63,up,157,67,up,84,-6,down,90,0,center
4/23/2025 17:09,152,62,right,11,-79,down,173,83,up,169,79,up,90,0,center
4/23/2025 17:09,167,77,right,125,35,up,21,-69,down,76,-14,down,90,0,center
4/23/2025 17:09,97,7,right,107,17,up,51,-39,down,166,76,up,90,0,center
4/23/2025 17:09,45,-45,left,171,81,up,80,-10,down,6,-84,down,90,0,center
4/23/2025 17:09,92,2,right,67,-23,down,24,-66,down,173,83,up,90,0,center
4/23/2025 17:09,22,-68,left,50,-40,down,103,13,up,33,-57,down,90,0,center
4/23/2025 17:09,173,83,right,147,57,up,126,36,up,17,-73,down,90,0,center
4/23/2025 17:09,152,62,right,112,22,up,5,-85,down,106,16,up,90,0,center
4/23/2025 17:09,132,42,right,37,-53,down,46,-44,down,72,-18,down,90,0,center
4/23/2025 17:09,166,76,right,148,58,up,48,-42,down,22,-68,down,90,0,center
4/23/2025 17:09,167,77,right,73,-17,down,179,89,up,0,-90,down,90,0,center
4/23/2025 17:09,56,-34,left,77,-13,down,31,-59,down,178,88,up,90,0,center
4/23/2025 17:09,129,39,right,94,4,up,18,-72,down,100,10,up,90,0,center
4/23/2025 17:09,116,26,right,141,51,up,123,33,up,139,49,up,90,0,center
4/23/2025 17:09,1,-89,left,46,-44,down,68,-22,down,169,79,up,90,0,center
4/23/2025 17:09,26,-64,left,151,61,up,168,78,up,85,-5,down,90,0,center
4/23/2025 17:09,134,44,right,69,-21,down,108,18,up,107,17,up,90,0,center
4/23/2025 17:09,86,-4,left,118,28,up,85,-5,down,146,56,up,90,0,center
4/23/2025 17:09,173,83,right,149,59,up,79,-11,down,10,-80,down,90,0,center
4/23/2025 17:09,165,75,right,31,-59,down,105,15,up,83,-7,down,90,0,center
4/23/2025 17:09,1,-89,left,26,-64,down,43,-47,down,80,-10,down,90,0,center
4/23/2025 17:09,33,-57,left,172,82,up,32,-58,down,113,23,up,90,0,center
4/23/2025 17:09,17,-73,left,100,10,up,98,8,up,104,14,up,90,0,center
4/23/2025 17:09,39,-51,left,21,-69,down,99,9,up,67,-23,down,90,0,center
4/23/2025 17:09,102,12,right,136,46,up,89,-1,down,92,2,up,90,0,center
4/23/2025 17:09,77,-13,left,152,62,up,133,43,up,54,-36,down,90,0,center
4/23/2025 17:09,40,-50,left,176,86,up,90,0,center,43,-47,down,90,0,center
4/23/2025 17:09,90,0,center,57,-33,down,152,62,up,90,0,center,90,0,center
4/23/2025 17:09,114,24,right,113,23,up,77,-13,down,13,-77,down,90,0,center
4/23/2025 17:09,54,-36,left,57,-33,down,88,-2,down,158,68,up,90,0,center
4/23/2025 17:09,160,70,right,155,65,up,151,61,up,157,67,up,90,0,center
4/23/2025 17:09,94,4,right,112,22,up,41,-49,down,135,45,up,90,0,center
4/23/2025 17:09,124,34,right,69,-21,down,62,-28,down,17,-73,down,90,0,center
4/23/2025 17:09,143,53,right,178,88,up,123,33,up,149,59,up,90,0,center
4/23/2025 17:09,60,-30,left,38,-52,down,74,-16,down,15,-75,down,90,0,center
4/23/2025 17:09,91,1,right,8,-82,down,172,82,up,30,-60,down,90,0,center
4/23/2025 17:09,76,-14,left,15,-75,down,31,-59,down,151,61,up,90,0,center
4/23/2025 17:09,8,-82,left,47,-43,down,75,-15,down,102,12,up,90,0,center
4/23/2025 17:09,159,69,right,168,78,up,7,-83,down,40,-50,down,90,0,center
4/23/2025 17:09,96,6,right,150,60,up,66,-24,down,89,-1,down,90,0,center
4/23/2025 17:09,168,78,right,156,66,up,20,-70,down,3,-87,down,90,0,center
4/23/2025 17:09,34,-56,left,11,-79,down,21,-69,down,46,-44,down,90,0,center
4/23/2025 17:09,80,-10,left,123,33,up,136,46,up,18,-72,down,90,0,center
4/23/2025 17:09,65,-25,left,17,-73,down,156,66,up,89,-1,down,90,0,center
4/23/2025 17:09,78,-12,left,42,-48,down,74,-16,down,25,-65,down,90,0,center
4/23/2025 17:09,97,7,right,1,-89,down,19,-71,down,70,-20,down,90,0,center
4/23/2025 17:09,137,47,right,132,42,up,3,-87,down,141,51,up,90,0,center
4/23/2025 17:09,48,-42,left,164,74,up,129,39,up,26,-64,down,90,0,center
4/23/2025 17:09,166,76,right,53,-37,down,62,-28,down,169,79,up,90,0,center
4/23/2025 17:09,52,-38,left,3,-87,down,118,28,up,179,89,up,90,0,center
4/23/2025 17:09,124,34,right,15,-75,down,27,-63,down,25,-65,down,90,0,center
4/23/2025 17:09,89,-1,left,7,-83,down,86,-4,down,123,33,up,90,0,center
4/23/2025 17:09,140,50,right,118,28,up,171,81,up,98,8,up,90,0,center
4/23/2025 17:09,156,66,right,124,34,up,100,10,up,161,71,up,90,0,center
4/23/2025 17:09,170,80,right,79,-11,down,106,16,up,138,48,up,90,0,center
4/23/2025 17:09,147,57,right,88,-2,down,109,19,up,148,58,up,90,0,center
4/23/2025 17:09,52,-38,left,175,85,up,105,15,up,177,87,up,90,0,center
4/23/2025 17:09,82,-8,left,78,-12,down,1,-89,down,158,68,up,90,0,center
4/23/2025 17:09,127,37,right,165,75,up,73,-17,down,163,73,up,90,0,center
4/23/2025 17:09,140,50,right,156,66,up,89,-1,down,129,39,up,90,0,center
4/23/2025 17:09,68,-22,left,27,-63,down,6,-84,down,128,38,up,90,0,center
4/23/2025 17:09,119,29,right,171,81,up,60,-30,down,73,-17,down,90,0,center
4/23/2025 17:09,0,-90,left,9,-81,down,37,-53,down,80,-10,down,90,0,center
4/23/2025 17:09,169,79,right,23,-67,down,93,3,up,10,-80,down,90,0,center
4/23/2025 17:09,76,-14,left,98,8,up,88,-2,down,71,-19,down,90,0,center
4/23/2025 17:09,122,32,right,46,-44,down,108,18,up,10,-80,down,90,0,center
4/23/2025 17:09,47,-43,left,6,-84,down,32,-58,down,78,-12,down,90,0,center
4/23/2025 17:09,143,53,right,87,-3,down,40,-50,down,5,-85,down,90,0,center
4/23/2025 17:09,125,35,right,90,0,center,4,-86,down,116,26,up,90,0,center
4/23/2025 17:09,1,-89,left,129,39,up,1,-89,down,170,80,up,90,0,center
4/23/2025 17:09,99,9,right,157,67,up,133,43,up,127,37,up,90,0,center
4/23/2025 17:09,43,-47,left,148,58,up,64,-26,down,158,68,up,90,0,center
4/23/2025 17:09,1,-89,left,56,-34,down,54,-36,down,29,-61,down,90,0,center
4/23/2025 17:09,29,-61,left,64,-26,down,164,74,up,22,-68,down,90,0,center
4/23/2025 17:09,129,39,right,112,22,up,90,0,center,25,-65,down,90,0,center
4/23/2025 17:09,10,-80,left,102,12,up,117,27,up,29,-61,down,90,0,center
4/23/2025 17:09,88,-2,left,151,61,up,97,7,up,88,-2,down,90,0,center
4/23/2025 17:09,115,25,right,113,23,up,153,63,up,161,71,up,90,0,center
4/23/2025 17:09,174,84,right,170,80,up,34,-56,down,105,15,up,90,0,center
4/23/2025 17:09,117,27,right,41,-49,down,96,6,up,65,-25,down,90,0,center
4/23/2025 17:09,60,-30,left,104,14,up,32,-58,down,62,-28,down,90,0,center
4/23/2025 17:09,41,-49,left,13,-77,down,91,1,up,84,-6,down,90,0,center
4/23/2025 17:09,142,52,right,137,47,up,15,-75,down,74,-16,down,90,0,center
4/23/2025 17:09,40,-50,left,145,55,up,144,54,up,176,86,up,90,0,center
4/23/2025 17:09,112,22,right,18,-72,down,131,41,up,172,82,up,90,0,center
4/23/2025 17:09,170,80,right,22,-68,down,120,30,up,100,10,up,90,0,center
4/23/2025 17:09,172,82,right,95,5,up,77,-13,down,93,3,up,90,0,center
4/23/2025 17:09,18,-72,left,152,62,up,179,89,up,58,-32,down,90,0,center
4/23/2025 17:09,176,86,right,79,-11,down,96,6,up,168,78,up,90,0,center
4/23/2025 17:09,52,-38,left,85,-5,down,159,69,up,74,-16,down,90,0,center
4/23/2025 17:09,159,69,right,26,-64,down,5,-85,down,38,-52,down,90,0,center
4/23/2025 17:09,78,-12,left,130,40,up,108,18,up,10,-80,down,90,0,center
4/23/2025 17:09,168,78,right,158,68,up,53,-37,down,27,-63,down,90,0,center
4/23/2025 17:09,136,46,right,142,52,up,167,77,up,5,-85,down,90,0,center
4/23/2025 17:09,77,-13,left,101,11,up,84,-6,down,65,-25,down,90,0,center
4/23/2025 17:09,95,5,right,24,-66,down,62,-28,down,94,4,up,90,0,center
4/23/2025 17:09,9,-81,left,132,42,up,119,29,up,173,83,up,90,0,center
4/23/2025 17:09,145,55,right,46,-44,down,57,-33,down,161,71,up,90,0,center
4/23/2025 17:09,89,-1,left,112,22,up,168,78,up,66,-24,down,90,0,center
4/23/2025 17:09,58,-32,left,95,5,up,36,-54,down,69,-21,down,90,0,center
4/23/2025 17:09,120,30,right,81,-9,down,174,84,up,116,26,up,90,0,center
4/23/2025 17:09,106,16,right,53,-37,down,132,42,up,78,-12,down,90,0,center
4/23/2025 17:09,125,35,right,68,-22,down,34,-56,down,171,81,up,90,0,center
4/23/2025 17:09,90,0,center,101,11,up,97,7,up,119,29,up,90,0,center
4/23/2025 17:09,90,0,center,103,13,up,77,-13,down,63,-27,down,90,0,center
4/23/2025 17:09,165,75,right,35,-55,down,8,-82,down,24,-66,down,90,0,center
4/23/2025 17:09,140,50,right,178,88,up,149,59,up,8,-82,down,90,0,center
4/23/2025 17:09,57,-33,left,6,-84,down,40,-50,down,34,-56,down,90,0,center
4/23/2025 17:09,79,-11,left,111,21,up,102,12,up,175,85,up,90,0,center
4/23/2025 17:09,70,-20,left,56,-34,down,171,81,up,117,27,up,90,0,center
4/23/2025 17:09,162,72,right,88,-2,down,38,-52,down,94,4,up,90,0,center
4/23/2025 17:09,129,39,right,72,-18,down,130,40,up,128,38,up,90,0,center
4/23/2025 17:09,47,-43,left,110,20,up,3,-87,down,127,37,up,90,0,center
4/23/2025 17:09,114,24,right,31,-59,down,83,-7,down,8,-82,down,90,0,center
4/23/2025 17:09,121,31,right,18,-72,down,48,-42,down,35,-55,down,90,0,center
4/23/2025 17:09,7,-83,left,112,22,up,141,51,up,100,10,up,90,0,center
4/23/2025 17:09,175,85,right,7,-83,down,152,62,up,10,-80,down,90,0,center
4/23/2025 17:09,60,-30,left,46,-44,down,178,88,up,62,-28,down,90,0,center
4/23/2025 17:09,135,45,right,52,-38,down,63,-27,down,79,-11,down,90,0,center
4/23/2025 17:09,44,-46,left,58,-32,down,116,26,up,77,-13,down,90,0,center
4/23/2025 17:09,61,-29,left,103,13,up,102,12,up,80,-10,down,90,0,center
4/23/2025 17:09,113,23,right,65,-25,down,91,1,up,85,-5,down,90,0,center
4/23/2025 17:09,119,29,right,162,72,up,20,-70,down,169,79,up,90,0,center
4/23/2025 17:09,178,88,right,36,-54,down,164,74,up,4,-86,down,90,0,center
4/23/2025 17:09,180,90,right,106,16,up,43,-47,down,49,-41,down,90,0,center
4/23/2025 17:09,144,54,right,83,-7,down,53,-37,down,62,-28,down,90,0,center
4/23/2025 17:09,58,-32,left,125,35,up,131,41,up,55,-35,down,90,0,center
4/23/2025 17:09,174,84,right,103,13,up,45,-45,down,21,-69,down,90,0,center
4/23/2025 17:09,65,-25,left,101,11,up,53,-37,down,172,82,up,90,0,center
4/23/2025 17:09,90,0,center,55,-35,down,45,-45,down,176,86,up,90,0,center
4/23/2025 17:09,28,-62,left,116,26,up,150,60,up,66,-24,down,90,0,center
4/23/2025 17:09,116,26,right,127,37,up,149,59,up,52,-38,down,90,0,center
4/23/2025 17:09,26,-64,left,151,61,up,165,75,up,163,73,up,90,0,center
4/23/2025 17:09,30,-60,left,6,-84,down,128,38,up,168,78,up,90,0,center
4/23/2025 17:09,27,-63,left,95,5,up,117,27,up,64,-26,down,90,0,center
4/23/2025 17:09,119,29,right,176,86,up,127,37,up,141,51,up,90,0,center
4/23/2025 17:09,5,-85,left,172,82,up,51,-39,down,100,10,up,90,0,center
4/23/2025 17:09,57,-33,left,89,-1,down,100,10,up,34,-56,down,90,0,center
4/23/2025 17:09,87,-3,left,152,62,up,152,62,up,44,-46,down,90,0,center
4/23/2025 17:09,71,-19,left,96,6,up,66,-24,down,134,44,up,90,0,center
4/23/2025 17:09,79,-11,left,141,51,up,58,-32,down,15,-75,down,90,0,center
4/23/2025 17:09,111,21,right,0,-90,down,30,-60,down,48,-42,down,90,0,center
4/23/2025 17:09,177,87,right,22,-68,down,53,-37,down,33,-57,down,90,0,center
4/23/2025 17:09,151,61,right,112,22,up,28,-62,down,47,-43,down,90,0,center
4/23/2025 17:09,140,50,right,82,-8,down,162,72,up,129,39,up,90,0,center
4/23/2025 17:09,123,33,right,79,-11,down,43,-47,down,172,82,up,90,0,center
4/23/2025 17:09,61,-29,left,57,-33,down,166,76,up,171,81,up,90,0,center
4/23/2025 17:09,46,-44,left,112,22,up,60,-30,down,28,-62,down,90,0,center
4/23/2025 17:09,131,41,right,76,-14,down,106,16,up,161,71,up,90,0,center
4/23/2025 17:09,47,-43,left,161,71,up,141,51,up,151,61,up,90,0,center
4/23/2025 17:09,148,58,right,113,23,up,4,-86,down,174,84,up,90,0,center
4/23/2025 17:09,166,76,right,68,-22,down,123,33,up,150,60,up,90,0,center
4/23/2025 17:09,109,19,right,16,-74,down,83,-7,down,118,28,up,90,0,center
4/23/2025 17:09,33,-57,left,83,-7,down,123,33,up,64,-26,down,90,0,center
4/23/2025 17:09,158,68,right,147,57,up,104,14,up,16,-74,down,90,0,center
4/23/2025 17:09,73,-17,left,41,-49,down,87,-3,down,85,-5,down,90,0,center
4/23/2025 17:09,128,38,right,107,17,up,149,59,up,154,64,up,90,0,center
4/23/2025 17:09,18,-72,left,1,-89,down,45,-45,down,14,-76,down,90,0,center
4/23/2025 17:09,57,-33,left,34,-56,down,79,-11,down,136,46,up,90,0,center
4/23/2025 17:09,123,33,right,20,-70,down,113,23,up,20,-70,down,90,0,center
4/23/2025 17:09,179,89,right,116,26,up,64,-26,down,70,-20,down,90,0,center
4/23/2025 17:09,108,18,right,168,78,up,156,66,up,121,31,up,90,0,center
4/23/2025 17:09,36,-54,left,78,-12,down,66,-24,down,58,-32,down,90,0,center
4/23/2025 17:09,46,-44,left,108,18,up,103,13,up,136,46,up,90,0,center
4/23/2025 17:09,113,23,right,0,-90,down,172,82,up,149,59,up,90,0,center
4/23/2025 17:09,71,-19,left,65,-25,down,112,22,up,81,-9,down,90,0,center
4/23/2025 17:09,134,44,right,84,-6,down,9,-81,down,62,-28,down,90,0,center
4/23/2025 17:09,39,-51,left,157,67,up,47,-43,down,131,41,up,90,0,center
4/23/2025 17:09,20,-70,left,50,-40,down,46,-44,down,7,-83,down,90,0,center
4/23/2025 17:09,124,34,right,89,-1,down,72,-18,down,51,-39,down,90,0,center
4/23/2025 17:10,92,2,right,144,54,up,5,-85,down,96,6,up,90,0,center
4/23/2025 17:10,16,-74,left,158,68,up,125,35,up,144,54,up,90,0,center
4/23/2025 17:10,138,48,right,112,22,up,37,-53,down,144,54,up,90,0,center
4/23/2025 17:10,70,-20,left,86,-4,down,100,10,up,102,12,up,90,0,center
4/23/2025 17:10,119,29,right,161,71,up,171,81,up,125,35,up,90,0,center
4/23/2025 17:10,92,2,right,167,77,up,21,-69,down,17,-73,down,90,0,center
4/23/2025 17:10,85,-5,left,105,15,up,98,8,up,126,36,up,90,0,center
4/23/2025 17:10,92,2,right,22,-68,down,89,-1,down,17,-73,down,90,0,center
4/23/2025 17:10,28,-62,left,153,63,up,74,-16,down,178,88,up,90,0,center
4/23/2025 17:10,57,-33,left,131,41,up,49,-41,down,112,22,up,90,0,center
4/23/2025 17:10,9,-81,left,52,-38,down,123,33,up,126,36,up,90,0,center
4/23/2025 17:10,85,-5,left,170,80,up,38,-52,down,168,78,up,90,0,center
4/23/2025 17:10,101,11,right,25,-65,down,138,48,up,132,42,up,90,0,center
4/23/2025 17:10,147,57,right,21,-69,down,171,81,up,68,-22,down,90,0,center
4/23/2025 17:10,158,68,right,39,-51,down,81,-9,down,37,-53,down,90,0,center
4/23/2025 17:10,166,76,right,26,-64,down,108,18,up,149,59,up,90,0,center
4/23/2025 17:10,56,-34,left,24,-66,down,133,43,up,56,-34,down,90,0,center
4/23/2025 17:10,32,-58,left,12,-78,down,25,-65,down,166,76,up,90,0,center
4/23/2025 17:10,86,-4,left,169,79,up,139,49,up,54,-36,down,90,0,center
4/23/2025 17:10,26,-64,left,99,9,up,144,54,up,63,-27,down,90,0,center
4/23/2025 17:10,178,88,right,110,20,up,94,4,up,25,-65,down,90,0,center
4/23/2025 17:10,54,-36,left,62,-28,down,112,22,up,171,81,up,90,0,center
4/23/2025 17:10,48,-42,left,66,-24,down,50,-40,down,141,51,up,90,0,center
4/23/2025 17:10,92,2,right,109,19,up,15,-75,down,11,-79,down,90,0,center
4/23/2025 17:10,69,-21,left,66,-24,down,51,-39,down,174,84,up,90,0,center
4/23/2025 17:10,123,33,right,5,-85,down,154,64,up,72,-18,down,90,0,center
4/23/2025 17:10,75,-15,left,88,-2,down,46,-44,down,138,48,up,90,0,center
4/23/2025 17:10,81,-9,left,23,-67,down,50,-40,down,110,20,up,90,0,center
4/23/2025 17:10,15,-75,left,84,-6,down,22,-68,down,174,84,up,90,0,center
4/23/2025 17:10,95,5,right,21,-69,down,178,88,up,156,66,up,90,0,center
4/23/2025 17:10,68,-22,left,81,-9,down,155,65,up,26,-64,down,90,0,center
4/23/2025 17:10,79,-11,left,137,47,up,167,77,up,139,49,up,90,0,center
4/23/2025 17:10,159,69,right,160,70,up,118,28,up,132,42,up,90,0,center
4/23/2025 17:10,81,-9,left,124,34,up,172,82,up,115,25,up,90,0,center
4/23/2025 17:10,148,58,right,134,44,up,24,-66,down,98,8,up,90,0,center
4/23/2025 17:10,110,20,right,13,-77,down,13,-77,down,94,4,up,90,0,center
4/23/2025 17:10,141,51,right,132,42,up,17,-73,down,4,-86,down,90,0,center
4/23/2025 17:10,121,31,right,122,32,up,18,-72,down,22,-68,down,90,0,center
4/23/2025 17:10,76,-14,left,62,-28,down,76,-14,down,58,-32,down,90,0,center
4/23/2025 17:10,12,-78,left,23,-67,down,151,61,up,96,6,up,90,0,center
4/23/2025 17:10,98,8,right,123,33,up,45,-45,down,18,-72,down,90,0,center
4/23/2025 17:10,147,57,right,158,68,up,105,15,up,24,-66,down,90,0,center
4/23/2025 17:10,78,-12,left,93,3,up,129,39,up,105,15,up,90,0,center
4/23/2025 17:10,177,87,right,125,35,up,154,64,up,58,-32,down,90,0,center
4/23/2025 17:10,158,68,right,168,78,up,166,76,up,176,86,up,90,0,center
4/23/2025 17:10,84,-6,left,27,-63,down,5,-85,down,103,13,up,90,0,center
4/23/2025 17:10,14,-76,left,25,-65,down,133,43,up,136,46,up,90,0,center
4/23/2025 17:10,49,-41,left,152,62,up,86,-4,down,123,33,up,90,0,center
4/23/2025 17:10,95,5,right,60,-30,down,149,59,up,32,-58,down,90,0,center
4/23/2025 17:10,99,9,right,26,-64,down,44,-46,down,165,75,up,90,0,center
4/23/2025 17:10,48,-42,left,48,-42,down,153,63,up,88,-2,down,90,0,center
4/23/2025 17:10,140,50,right,106,16,up,172,82,up,33,-57,down,90,0,center
4/23/2025 17:10,159,69,right,27,-63,down,21,-69,down,24,-66,down,90,0,center
4/23/2025 17:10,177,87,right,33,-57,down,122,32,up,25,-65,down,90,0,center
4/23/2025 17:10,6,-84,left,37,-53,down,178,88,up,36,-54,down,90,0,center
4/23/2025 17:10,163,73,right,177,87,up,28,-62,down,54,-36,down,90,0,center
4/23/2025 17:10,123,33,right,150,60,up,125,35,up,151,61,up,90,0,center
4/23/2025 17:10,156,66,right,5,-85,down,66,-24,down,121,31,up,90,0,center
4/23/2025 17:10,151,61,right,10,-80,down,48,-42,down,83,-7,down,90,0,center
4/23/2025 17:10,6,-84,left,180,90,up,156,66,up,151,61,up,90,0,center
4/23/2025 17:10,7,-83,left,140,50,up,49,-41,down,113,23,up,90,0,center
4/23/2025 17:10,179,89,right,134,44,up,71,-19,down,173,83,up,90,0,center
4/23/2025 17:10,10,-80,left,39,-51,down,30,-60,down,155,65,up,90,0,center
4/23/2025 17:10,53,-37,left,179,89,up,44,-46,down,137,47,up,90,0,center
4/23/2025 17:10,144,54,right,163,73,up,146,56,up,70,-20,down,90,0,center
4/23/2025 17:10,84,-6,left,115,25,up,41,-49,down,136,46,up,90,0,center
4/23/2025 17:10,140,50,right,56,-34,down,118,28,up,99,9,up,90,0,center
4/23/2025 17:10,116,26,right,20,-70,down,32,-58,down,114,24,up,90,0,center
4/23/2025 17:10,16,-74,left,84,-6,down,78,-12,down,33,-57,down,90,0,center
4/23/2025 17:10,109,19,right,25,-65,down,99,9,up,98,8,up,90,0,center
4/23/2025 17:10,120,30,right,99,9,up,178,88,up,74,-16,down,90,0,center
4/23/2025 17:10,118,28,right,7,-83,down,150,60,up,149,59,up,90,0,center
4/23/2025 17:10,82,-8,left,24,-66,down,79,-11,down,21,-69,down,90,0,center
4/23/2025 17:10,77,-13,left,84,-6,down,121,31,up,47,-43,down,90,0,center
4/23/2025 17:10,151,61,right,177,87,up,72,-18,down,82,-8,down,90,0,center
4/23/2025 17:10,34,-56,left,89,-1,down,152,62,up,38,-52,down,90,0,center
4/23/2025 17:10,55,-35,left,10,-80,down,101,11,up,47,-43,down,90,0,center
4/23/2025 17:10,152,62,right,19,-71,down,41,-49,down,77,-13,down,90,0,center
4/23/2025 17:10,52,-38,left,73,-17,down,112,22,up,9,-81,down,90,0,center
4/23/2025 17:10,134,44,right,90,0,center,71,-19,down,70,-20,down,90,0,center
4/23/2025 17:10,79,-11,left,161,71,up,161,71,up,165,75,up,90,0,center
4/23/2025 17:10,162,72,right,10,-80,down,6,-84,down,23,-67,down,90,0,center
4/23/2025 17:10,0,-90,left,5,-85,down,80,-10,down,75,-15,down,90,0,center
4/23/2025 17:10,71,-19,left,176,86,up,152,62,up,136,46,up,90,0,center
4/23/2025 17:10,79,-11,left,100,10,up,35,-55,down,30,-60,down,90,0,center
4/23/2025 17:10,18,-72,left,168,78,up,33,-57,down,147,57,up,90,0,center
4/23/2025 17:10,0,-90,left,33,-57,down,173,83,up,164,74,up,90,0,center
4/23/2025 17:10,62,-28,left,177,87,up,113,23,up,88,-2,down,90,0,center
4/23/2025 17:10,77,-13,left,164,74,up,49,-41,down,97,7,up,90,0,center
4/23/2025 17:10,6,-84,left,174,84,up,90,0,center,144,54,up,90,0,center
4/23/2025 17:10,101,11,right,114,24,up,39,-51,down,165,75,up,90,0,center
4/23/2025 17:10,8,-82,left,93,3,up,67,-23,down,30,-60,down,90,0,center
4/23/2025 17:10,157,67,right,1,-89,down,28,-62,down,21,-69,down,90,0,center
4/23/2025 17:10,160,70,right,177,87,up,13,-77,down,42,-48,down,90,0,center
4/23/2025 17:10,176,86,right,145,55,up,172,82,up,45,-45,down,90,0,center
4/23/2025 17:10,98,8,right,58,-32,down,122,32,up,164,74,up,90,0,center
4/23/2025 17:10,157,67,right,153,63,up,90,0,center,38,-52,down,90,0,center
4/23/2025 17:10,111,21,right,169,79,up,159,69,up,122,32,up,90,0,center
4/23/2025 17:10,148,58,right,145,55,up,40,-50,down,85,-5,down,90,0,center
4/23/2025 17:10,52,-38,left,55,-35,down,13,-77,down,104,14,up,90,0,center
4/23/2025 17:10,57,-33,left,86,-4,down,33,-57,down,118,28,up,90,0,center
4/23/2025 17:10,97,7,right,126,36,up,23,-67,down,0,-90,down,90,0,center
4/23/2025 17:10,18,-72,left,27,-63,down,63,-27,down,43,-47,down,90,0,center
4/23/2025 17:10,30,-60,left,116,26,up,137,47,up,132,42,up,90,0,center
4/23/2025 17:10,26,-64,left,143,53,up,6,-84,down,9,-81,down,90,0,center
4/23/2025 17:10,168,78,right,66,-24,down,19,-71,down,81,-9,down,90,0,center
4/23/2025 17:10,177,87,right,98,8,up,69,-21,down,47,-43,down,90,0,center
4/23/2025 17:10,87,-3,left,28,-62,down,25,-65,down,100,10,up,90,0,center
4/23/2025 17:10,152,62,right,15,-75,down,146,56,up,29,-61,down,90,0,center
4/23/2025 17:10,162,72,right,164,74,up,88,-2,down,104,14,up,90,0,center
4/23/2025 17:10,0,-90,left,83,-7,down,168,78,up,136,46,up,90,0,center
4/23/2025 17:10,54,-36,left,126,36,up,73,-17,down,127,37,up,90,0,center
4/23/2025 17:10,111,21,right,108,18,up,49,-41,down,70,-20,down,90,0,center
4/23/2025 17:10,48,-42,left,153,63,up,37,-53,down,51,-39,down,90,0,center
4/23/2025 17:10,170,80,right,10,-80,down,19,-71,down,55,-35,down,90,0,center
4/23/2025 17:10,64,-26,left,26,-64,down,7,-83,down,139,49,up,90,0,center
4/23/2025 17:10,178,88,right,97,7,up,90,0,center,68,-22,down,90,0,center
4/23/2025 17:10,1,-89,left,49,-41,down,128,38,up,107,17,up,90,0,center
4/23/2025 17:10,51,-39,left,172,82,up,65,-25,down,62,-28,down,90,0,center
4/23/2025 17:10,36,-54,left,20,-70,down,150,60,up,0,-90,down,90,0,center
4/23/2025 17:10,121,31,right,144,54,up,150,60,up,12,-78,down,90,0,center
4/23/2025 17:10,142,52,right,1,-89,down,168,78,up,104,14,up,90,0,center
4/23/2025 17:10,125,35,right,34,-56,down,119,29,up,79,-11,down,90,0,center
4/23/2025 17:10,48,-42,left,106,16,up,55,-35,down,132,42,up,90,0,center
4/23/2025 17:10,37,-53,left,99,9,up,58,-32,down,128,38,up,90,0,center
4/23/2025 17:10,78,-12,left,41,-49,down,163,73,up,177,87,up,90,0,center
4/23/2025 17:10,112,22,right,132,42,up,162,72,up,43,-47,down,90,0,center
4/23/2025 17:10,154,64,right,119,29,up,155,65,up,56,-34,down,90,0,center
4/23/2025 17:10,6,-84,left,58,-32,down,169,79,up,139,49,up,90,0,center
4/23/2025 17:10,129,39,right,39,-51,down,95,5,up,61,-29,down,90,0,center
4/23/2025 17:10,57,-33,left,46,-44,down,115,25,up,75,-15,down,90,0,center
4/23/2025 17:10,114,24,right,89,-1,down,12,-78,down,35,-55,down,90,0,center
4/23/2025 17:10,159,69,right,162,72,up,24,-66,down,66,-24,down,90,0,center
4/23/2025 17:10,151,61,right,147,57,up,111,21,up,112,22,up,90,0,center
4/23/2025 17:10,36,-54,left,119,29,up,102,12,up,31,-59,down,90,0,center
4/23/2025 17:10,44,-46,left,20,-70,down,80,-10,down,132,42,up,90,0,center
